Statistical profiling result from isolate-0x4c8d860-11136-v8.log, (20904 ticks, 56 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      2    0.0%    0.0%  LazyCompile: *parseTypeOrTypePredicate /mnt/common/github/TypeScript-cph/built/local/tsc.js:34210:42
      2    0.0%    0.0%  LazyCompile: *parseNonArrayType /mnt/common/github/TypeScript-cph/built/local/tsc.js:33912:35
      2    0.0%    0.0%  LazyCompile: *onRight /mnt/common/github/TypeScript-cph/built/local/tsc.js:80407:29
      2    0.0%    0.0%  LazyCompile: *nodeIsMissing /mnt/common/github/TypeScript-cph/built/local/tsc.js:14589:27
      2    0.0%    0.0%  LazyCompile: *nextToken /mnt/common/github/TypeScript-cph/built/local/tsc.js:31966:27
      2    0.0%    0.0%  LazyCompile: *mark node:internal/perf/usertiming:93:14
      2    0.0%    0.0%  LazyCompile: *left /mnt/common/github/TypeScript-cph/built/local/tsc.js:30439:22
      2    0.0%    0.0%  LazyCompile: *isTypeEqualityComparableTo /mnt/common/github/TypeScript-cph/built/local/tsc.js:80347:44
      2    0.0%    0.0%  LazyCompile: *isReachableFlowNode /mnt/common/github/TypeScript-cph/built/local/tsc.js:70718:37
      2    0.0%    0.0%  LazyCompile: *isListElement /mnt/common/github/TypeScript-cph/built/local/tsc.js:32479:31
      2    0.0%    0.0%  LazyCompile: *isFreshLiteralType /mnt/common/github/TypeScript-cph/built/local/tsc.js:63553:36
      2    0.0%    0.0%  LazyCompile: *isAssignmentOperator /mnt/common/github/TypeScript-cph/built/local/tsc.js:19022:34
      2    0.0%    0.0%  LazyCompile: *hasDynamicName /mnt/common/github/TypeScript-cph/built/local/tsc.js:17472:28
      2    0.0%    0.0%  LazyCompile: *getTypeOfVariableOrParameterOrProperty /mnt/common/github/TypeScript-cph/built/local/tsc.js:57047:56
      2    0.0%    0.0%  LazyCompile: *getTypeForVariableLikeDeclaration /mnt/common/github/TypeScript-cph/built/local/tsc.js:56462:51
      2    0.0%    0.0%  LazyCompile: *getSignaturesOfType /mnt/common/github/TypeScript-cph/built/local/tsc.js:59957:37
      2    0.0%    0.0%  LazyCompile: *getSignatureFromDeclaration /mnt/common/github/TypeScript-cph/built/local/tsc.js:60137:45
      2    0.0%    0.0%  LazyCompile: *getRootDeclaration /mnt/common/github/TypeScript-cph/built/local/tsc.js:17563:32
      2    0.0%    0.0%  LazyCompile: *getPropagatingFlagsOfTypes /mnt/common/github/TypeScript-cph/built/local/tsc.js:60710:44
      2    0.0%    0.0%  LazyCompile: *getNodeLinks /mnt/common/github/TypeScript-cph/built/local/tsc.js:49871:30
      2    0.0%    0.0%  LazyCompile: *getLoopLocals /mnt/common/github/TypeScript-cph/built/local/tsc.js:93093:31
      2    0.0%    0.0%  LazyCompile: *getLocalTypeParametersOfClassOrInterfaceOrTypeAlias /mnt/common/github/TypeScript-cph/built/local/tsc.js:57548:69
      2    0.0%    0.0%  LazyCompile: *getJSDocTagsWorker /mnt/common/github/TypeScript-cph/built/local/tsc.js:13115:32
      2    0.0%    0.0%  LazyCompile: *getImmediatelyInvokedFunctionExpression /mnt/common/github/TypeScript-cph/built/local/tsc.js:16011:53
      2    0.0%    0.0%  LazyCompile: *getEncodedRootLength /mnt/common/github/TypeScript-cph/built/local/tsc.js:7609:34
      2    0.0%    0.0%  LazyCompile: *getEffectiveReturnTypeNode /mnt/common/github/TypeScript-cph/built/local/tsc.js:18631:40
      2    0.0%    0.0%  LazyCompile: *getCombinedFlags /mnt/common/github/TypeScript-cph/built/local/tsc.js:12584:30
      2    0.0%    0.0%  LazyCompile: *getApparentType /mnt/common/github/TypeScript-cph/built/local/tsc.js:59647:33
      2    0.0%    0.0%  LazyCompile: *flowBranchPostWhileLoopResolve_1 /mnt/common/github/TypeScript-cph/built/local/tsc.js:91842:73
      2    0.0%    0.0%  LazyCompile: *finishNode /mnt/common/github/TypeScript-cph/built/local/tsc.js:32287:28
      2    0.0%    0.0%  LazyCompile: *enter /mnt/common/github/TypeScript-cph/built/local/tsc.js:30425:23
      2    0.0%    0.0%  LazyCompile: *doFlowGroupLabel /mnt/common/github/TypeScript-cph/built/local/tsc.js:93090:30
      2    0.0%    0.0%  LazyCompile: *createUnionOrIntersectionProperty /mnt/common/github/TypeScript-cph/built/local/tsc.js:59668:51
      2    0.0%    0.0%  LazyCompile: *createType /mnt/common/github/TypeScript-cph/built/local/tsc.js:52240:28
      2    0.0%    0.0%  LazyCompile: *createSuperloopRefTypesSymtabConstraintItem /mnt/common/github/TypeScript-cph/built/local/tsc.js:97637:57
      2    0.0%    0.0%  LazyCompile: *createSubLoopRefTypesSymtabConstraint /mnt/common/github/TypeScript-cph/built/local/tsc.js:97590:51
      2    0.0%    0.0%  LazyCompile: *createBaseDeclaration /mnt/common/github/TypeScript-cph/built/local/tsc.js:22743:39
      2    0.0%    0.0%  LazyCompile: *combinePaths /mnt/common/github/TypeScript-cph/built/local/tsc.js:7874:26
      2    0.0%    0.0%  LazyCompile: *checkUnionOrIntersectionType /mnt/common/github/TypeScript-cph/built/local/tsc.js:82315:46
      2    0.0%    0.0%  LazyCompile: *checkTruthinessExpression /mnt/common/github/TypeScript-cph/built/local/tsc.js:84577:43
      2    0.0%    0.0%  LazyCompile: *checkSignatureDeclaration /mnt/common/github/TypeScript-cph/built/local/tsc.js:81723:43
      2    0.0%    0.0%  LazyCompile: *checkGrammarFunctionLikeDeclaration /mnt/common/github/TypeScript-cph/built/local/tsc.js:90020:53
      2    0.0%    0.0%  LazyCompile: *checkFunctionOrMethodDeclaration /mnt/common/github/TypeScript-cph/built/local/tsc.js:83451:50
      2    0.0%    0.0%  LazyCompile: *checkExportsOnMergedDeclarationsWorker /mnt/common/github/TypeScript-cph/built/local/tsc.js:82694:56
      2    0.0%    0.0%  LazyCompile: *checkCollisionWithRequireExportsInGeneratedCode /mnt/common/github/TypeScript-cph/built/local/tsc.js:83906:65
      2    0.0%    0.0%  LazyCompile: *checkBreakOrContinueStatement /mnt/common/github/TypeScript-cph/built/local/tsc.js:85377:47
      2    0.0%    0.0%  LazyCompile: *bindParameter /mnt/common/github/TypeScript-cph/built/local/tsc.js:47839:31
      2    0.0%    0.0%  LazyCompile: *bindEach /mnt/common/github/TypeScript-cph/built/local/tsc.js:45403:26
      2    0.0%    0.0%  LazyCompile: *bindChildren /mnt/common/github/TypeScript-cph/built/local/tsc.js:45413:30
      2    0.0%    0.0%  LazyCompile: *arrayFrom /mnt/common/github/TypeScript-cph/built/local/tsc.js:1272:23
      2    0.0%    0.0%  LazyCompile: *RefTypesSymtabProxy.has /mnt/common/github/TypeScript-cph/built/local/tsc.js:97483:54
      2    0.0%    0.0%  LazyCompile: *<anonymous> /mnt/common/github/TypeScript-cph/built/local/tsc.js:98328:40
      2    0.0%    0.0%  LazyCompile: *<anonymous> /mnt/common/github/TypeScript-cph/built/local/tsc.js:91974:41
      2    0.0%    0.0%  LazyCompile: *<anonymous> /mnt/common/github/TypeScript-cph/built/local/tsc.js:91682:40
      2    0.0%    0.0%  LazyCompile: *<anonymous> /mnt/common/github/TypeScript-cph/built/local/tsc.js:68789:47
      2    0.0%    0.0%  Function: ^writeSync node:fs:858:19
      2    0.0%    0.0%  Function: ^scanJsDocToken /mnt/common/github/TypeScript-cph/built/local/tsc.js:12101:32
      2    0.0%    0.0%  Function: ^resolveGroupForFlow /mnt/common/github/TypeScript-cph/built/local/tsc.js:93261:33
      2    0.0%    0.0%  Function: ^resolveAnonymousTypeMembers /mnt/common/github/TypeScript-cph/built/local/tsc.js:58882:45
      2    0.0%    0.0%  Function: ^registerForUnusedIdentifiersCheckDiagnostics /mnt/common/github/TypeScript-cph/built/local/tsc.js:83514:66
      2    0.0%    0.0%  Function: ^isReachableFlowNode /mnt/common/github/TypeScript-cph/built/local/tsc.js:70718:37
      2    0.0%    0.0%  Function: ^getTypeFromClassOrInterfaceReference /mnt/common/github/TypeScript-cph/built/local/tsc.js:60781:54
      2    0.0%    0.0%  Function: ^getContainerFlags /mnt/common/github/TypeScript-cph/built/local/tsc.js:46457:35
      2    0.0%    0.0%  Function: ^filterSymtabBySymbolTable /mnt/common/github/TypeScript-cph/built/local/tsc.js:93098:43
      2    0.0%    0.0%  Function: ^createHeap /mnt/common/github/TypeScript-cph/built/local/tsc.js:92536:24
      2    0.0%    0.0%  Function: ^checkTypeParameters /mnt/common/github/TypeScript-cph/built/local/tsc.js:85719:37
      2    0.0%    0.0%  Function: ^<anonymous> /mnt/common/github/TypeScript-cph/built/local/tsc.js:50550:44
      2    0.0%    0.0%  Function: ^<anonymous> /mnt/common/github/TypeScript-cph/built/local/tsc.js:37466:74
      1    0.0%    0.0%  RegExp: {(\d+)}
      1    0.0%    0.0%  RegExp: ^tests\/cases\/.*\/_cax
      1    0.0%    0.0%  RegExp: (?:\/\/)|(?:^|\/)\.\.?(?:$|\/)
      1    0.0%    0.0%  LazyCompile: *unionArrRefTypesSymtab1 /mnt/common/github/TypeScript-cph/built/local/tsc.js:97702:41
      1    0.0%    0.0%  LazyCompile: *tryGetTypeFromEffectiveTypeNode /mnt/common/github/TypeScript-cph/built/local/tsc.js:57041:49
      1    0.0%    0.0%  LazyCompile: *symbolIsValue /mnt/common/github/TypeScript-cph/built/local/tsc.js:52227:31
      1    0.0%    0.0%  LazyCompile: *speculationHelper /mnt/common/github/TypeScript-cph/built/local/tsc.js:32004:35
      1    0.0%    0.0%  LazyCompile: *speculationHelper /mnt/common/github/TypeScript-cph/built/local/tsc.js:12185:35
      1    0.0%    0.0%  LazyCompile: *some /mnt/common/github/TypeScript-cph/built/local/tsc.js:702:18
      1    0.0%    0.0%  LazyCompile: *skipOuterExpressions /mnt/common/github/TypeScript-cph/built/local/tsc.js:29906:34
      1    0.0%    0.0%  LazyCompile: *signatureHasRestParameter /mnt/common/github/TypeScript-cph/built/local/tsc.js:91334:39
      1    0.0%    0.0%  LazyCompile: *resolveStructuredTypeMembers /mnt/common/github/TypeScript-cph/built/local/tsc.js:59214:46
      1    0.0%    0.0%  LazyCompile: *registerForUnusedIdentifiersCheckDiagnostics /mnt/common/github/TypeScript-cph/built/local/tsc.js:83514:66
      1    0.0%    0.0%  LazyCompile: *registerForUnusedIdentifiersCheck /mnt/common/github/TypeScript-cph/built/local/tsc.js:83512:51
      1    0.0%    0.0%  LazyCompile: *recordPotentialCollisionWithWeakMapSetInGeneratedCode /mnt/common/github/TypeScript-cph/built/local/tsc.js:83940:71
      1    0.0%    0.0%  LazyCompile: *pushTypeResolution /mnt/common/github/TypeScript-cph/built/local/tsc.js:56141:36
      1    0.0%    0.0%  LazyCompile: *propertiesRelatedTo /mnt/common/github/TypeScript-cph/built/local/tsc.js:66971:41
      1    0.0%    0.0%  LazyCompile: *parseTokenNode /mnt/common/github/TypeScript-cph/built/local/tsc.js:32249:32
      1    0.0%    0.0%  LazyCompile: *parseTagComments /mnt/common/github/TypeScript-cph/built/local/tsc.js:37710:42
      1    0.0%    0.0%  LazyCompile: *parseOptional /mnt/common/github/TypeScript-cph/built/local/tsc.js:32222:31
      1    0.0%    0.0%  LazyCompile: *parseDecorators /mnt/common/github/TypeScript-cph/built/local/tsc.js:36716:33
      1    0.0%    0.0%  LazyCompile: *orSymtabConstraints /mnt/common/github/TypeScript-cph/built/local/tsc.js:98359:33
      1    0.0%    0.0%  LazyCompile: *onOperator /mnt/common/github/TypeScript-cph/built/local/tsc.js:80391:32
      1    0.0%    0.0%  LazyCompile: *normalizeSlashes /mnt/common/github/TypeScript-cph/built/local/tsc.js:7818:30
      1    0.0%    0.0%  LazyCompile: *nextTokenJSDoc /mnt/common/github/TypeScript-cph/built/local/tsc.js:31974:32
      1    0.0%    0.0%  LazyCompile: *markAliasReferenced /mnt/common/github/TypeScript-cph/built/local/tsc.js:72924:37
      1    0.0%    0.0%  LazyCompile: *map /mnt/common/github/TypeScript-cph/built/local/tsc.js:404:17
      1    0.0%    0.0%  LazyCompile: *lastOrUndefined /mnt/common/github/TypeScript-cph/built/local/tsc.js:1094:29
      1    0.0%    0.0%  LazyCompile: *isWhiteSpaceSingleLine /mnt/common/github/TypeScript-cph/built/local/tsc.js:10349:36
      1    0.0%    0.0%  LazyCompile: *isVariableDeclaration /mnt/common/github/TypeScript-cph/built/local/tsc.js:29173:35
      1    0.0%    0.0%  LazyCompile: *isTypeMemberStart /mnt/common/github/TypeScript-cph/built/local/tsc.js:33651:35
      1    0.0%    0.0%  LazyCompile: *isTupleType /mnt/common/github/TypeScript-cph/built/local/tsc.js:68074:29
      1    0.0%    0.0%  LazyCompile: *isThisIdentifier /mnt/common/github/TypeScript-cph/built/local/tsc.js:18542:30
      1    0.0%    0.0%  LazyCompile: *isSourceFile /mnt/common/github/TypeScript-cph/built/local/tsc.js:29387:26
      1    0.0%    0.0%  LazyCompile: *isRelatedToWorker /mnt/common/github/TypeScript-cph/built/local/tsc.js:65486:39
      1    0.0%    0.0%  LazyCompile: *isPropertyDeclaration /mnt/common/github/TypeScript-cph/built/local/tsc.js:28812:35
      1    0.0%    0.0%  LazyCompile: *isNextNonwhitespaceTokenEndOfFile /mnt/common/github/TypeScript-cph/built/local/tsc.js:37582:59
      1    0.0%    0.0%  LazyCompile: *isFunctionOrModuleBlock /mnt/common/github/TypeScript-cph/built/local/tsc.js:13541:37
      1    0.0%    0.0%  LazyCompile: *isExpression /mnt/common/github/TypeScript-cph/built/local/tsc.js:13827:26
      1    0.0%    0.0%  LazyCompile: *isElementAccessExpression /mnt/common/github/TypeScript-cph/built/local/tsc.js:28975:39
      1    0.0%    0.0%  LazyCompile: *isDeclarationName /mnt/common/github/TypeScript-cph/built/local/tsc.js:17167:31
      1    0.0%    0.0%  LazyCompile: *isComputedPropertyName /mnt/common/github/TypeScript-cph/built/local/tsc.js:28789:36
      1    0.0%    0.0%  LazyCompile: *isAnyType /mnt/common/github/TypeScript-cph/built/local/tsc.js:97202:27
      1    0.0%    0.0%  LazyCompile: *internIdentifier /mnt/common/github/TypeScript-cph/built/local/tsc.js:32317:34
      1    0.0%    0.0%  LazyCompile: *instantiateList /mnt/common/github/TypeScript-cph/built/local/tsc.js:63769:33
      1    0.0%    0.0%  LazyCompile: *hasTrailingDirectorySeparator /mnt/common/github/TypeScript-cph/built/local/tsc.js:7585:43
      1    0.0%    0.0%  LazyCompile: *getWidenedTypeForVariableLikeDeclaration /mnt/common/github/TypeScript-cph/built/local/tsc.js:57003:58
      1    0.0%    0.0%  LazyCompile: *getTypeOfSymbol /mnt/common/github/TypeScript-cph/built/local/tsc.js:57407:33
      1    0.0%    0.0%  LazyCompile: *getTypeListId /mnt/common/github/TypeScript-cph/built/local/tsc.js:60680:31
      1    0.0%    0.0%  LazyCompile: *getTypeFromTypeNode /mnt/common/github/TypeScript-cph/built/local/tsc.js:63665:37
      1    0.0%    0.0%  LazyCompile: *getTypeFromTypeNode /mnt/common/github/TypeScript-cph/built/local/tsc.js:48882:43
      1    0.0%    0.0%  LazyCompile: *getTypeFromClassOrInterfaceReference /mnt/common/github/TypeScript-cph/built/local/tsc.js:60781:54
      1    0.0%    0.0%  LazyCompile: *getSyntacticModifierFlagsNoCache /mnt/common/github/TypeScript-cph/built/local/tsc.js:18963:46
      1    0.0%    0.0%  LazyCompile: *getSourceTextOfNodeFromSourceFile /mnt/common/github/TypeScript-cph/built/local/tsc.js:14736:47
      1    0.0%    0.0%  LazyCompile: *getResolvedBaseConstraint /mnt/common/github/TypeScript-cph/built/local/tsc.js:59469:43
      1    0.0%    0.0%  LazyCompile: *getRecursionIdentity /mnt/common/github/TypeScript-cph/built/local/tsc.js:67740:38
      1    0.0%    0.0%  LazyCompile: *getObjectFlags /mnt/common/github/TypeScript-cph/built/local/tsc.js:19676:28
      1    0.0%    0.0%  LazyCompile: *getNodePos /mnt/common/github/TypeScript-cph/built/local/tsc.js:31944:28
      1    0.0%    0.0%  LazyCompile: *getMyDebug /mnt/common/github/TypeScript-cph/built/local/tsc.js:48240:24
      1    0.0%    0.0%  LazyCompile: *getModifierFlagsWorker /mnt/common/github/TypeScript-cph/built/local/tsc.js:18895:36
      1    0.0%    0.0%  LazyCompile: *getMinTypeArgumentCount /mnt/common/github/TypeScript-cph/built/local/tsc.js:60101:41
      1    0.0%    0.0%  LazyCompile: *getIsDeferredContext /mnt/common/github/TypeScript-cph/built/local/tsc.js:50609:38
      1    0.0%    0.0%  LazyCompile: *getExportSymbolOfValueSymbolIfExported /mnt/common/github/TypeScript-cph/built/local/tsc.js:52224:56
      1    0.0%    0.0%  LazyCompile: *getEffectiveDeclaredType /mnt/common/github/TypeScript-cph/built/local/tsc.js:93980:42
      1    0.0%    0.0%  LazyCompile: *getDeclarationName /mnt/common/github/TypeScript-cph/built/local/tsc.js:45017:36
      1    0.0%    0.0%  LazyCompile: *getDeclarationModifierFlagsFromSymbol /mnt/common/github/TypeScript-cph/built/local/tsc.js:19504:51
      1    0.0%    0.0%  LazyCompile: *getCombinedNodeFlags /mnt/common/github/TypeScript-cph/built/local/tsc.js:12617:34
      1    0.0%    0.0%  LazyCompile: *getCombinedModifierFlags /mnt/common/github/TypeScript-cph/built/local/tsc.js:12601:38
      1    0.0%    0.0%  LazyCompile: *getBaseFileName /mnt/common/github/TypeScript-cph/built/local/tsc.js:7705:29
      1    0.0%    0.0%  LazyCompile: *getAliasSymbolForTypeNode /mnt/common/github/TypeScript-cph/built/local/tsc.js:63362:43
      1    0.0%    0.0%  LazyCompile: *forEachChild /mnt/common/github/TypeScript-cph/built/local/tsc.js:30693:26
      1    0.0%    0.0%  LazyCompile: *flowBranchThenElseToFlowGroupLabelThenElse_1 /mnt/common/github/TypeScript-cph/built/local/tsc.js:91768:85
      1    0.0%    0.0%  LazyCompile: *createSourceFileMrState /mnt/common/github/TypeScript-cph/built/local/tsc.js:92585:37
      1    0.0%    0.0%  LazyCompile: *createPrinter /mnt/common/github/TypeScript-cph/built/local/tsc.js:120375:27
      1    0.0%    0.0%  LazyCompile: *createNodeArray /mnt/common/github/TypeScript-cph/built/local/tsc.js:22705:33
      1    0.0%    0.0%  LazyCompile: *createFlowConstraintAlways /mnt/common/github/TypeScript-cph/built/local/tsc.js:97948:40
      1    0.0%    0.0%  LazyCompile: *createBaseVariableLikeDeclaration /mnt/common/github/TypeScript-cph/built/local/tsc.js:22843:51
      1    0.0%    0.0%  LazyCompile: *createBaseSignatureDeclaration /mnt/common/github/TypeScript-cph/built/local/tsc.js:22792:48
      1    0.0%    0.0%  LazyCompile: *countNode /mnt/common/github/TypeScript-cph/built/local/tsc.js:31359:27
      1    0.0%    0.0%  LazyCompile: *computeLineStarts /mnt/common/github/TypeScript-cph/built/local/tsc.js:10231:31
      1    0.0%    0.0%  LazyCompile: *combineSymbolTables /mnt/common/github/TypeScript-cph/built/local/tsc.js:49774:37
      1    0.0%    0.0%  LazyCompile: *checkVariableDeclaration /mnt/common/github/TypeScript-cph/built/local/tsc.js:84402:42
      1    0.0%    0.0%  LazyCompile: *checkParameter /mnt/common/github/TypeScript-cph/built/local/tsc.js:81605:32
      1    0.0%    0.0%  LazyCompile: *checkIfStatement /mnt/common/github/TypeScript-cph/built/local/tsc.js:84423:34
      1    0.0%    0.0%  LazyCompile: *checkGrammarVariableDeclaration /mnt/common/github/TypeScript-cph/built/local/tsc.js:90701:49
      1    0.0%    0.0%  LazyCompile: *checkGrammarParameterList /mnt/common/github/TypeScript-cph/built/local/tsc.js:89970:43
      1    0.0%    0.0%  LazyCompile: *checkGrammarDecoratorsAndModifiers /mnt/common/github/TypeScript-cph/built/local/tsc.js:89603:52
      1    0.0%    0.0%  LazyCompile: *checkCollisionsForDeclarationName /mnt/common/github/TypeScript-cph/built/local/tsc.js:83988:51
      1    0.0%    0.0%  LazyCompile: *checkAllCodePathsInNonVoidFunctionReturnOrThrowDiagnostics /mnt/common/github/TypeScript-cph/built/local/tsc.js:79557:80
      1    0.0%    0.0%  LazyCompile: *captureErrorCalculationState /mnt/common/github/TypeScript-cph/built/local/tsc.js:65255:50
      1    0.0%    0.0%  LazyCompile: *bindContainer /mnt/common/github/TypeScript-cph/built/local/tsc.js:45287:31
      1    0.0%    0.0%  LazyCompile: *allowConditionalTypesAnd /mnt/common/github/TypeScript-cph/built/local/tsc.js:31877:42
      1    0.0%    0.0%  LazyCompile: *addLazyDiagnostic /mnt/common/github/TypeScript-cph/built/local/tsc.js:87951:42
      1    0.0%    0.0%  LazyCompile: *addInheritedMembers /mnt/common/github/TypeScript-cph/built/local/tsc.js:58157:37
      1    0.0%    0.0%  LazyCompile: *addDeclarationToSymbol /mnt/common/github/TypeScript-cph/built/local/tsc.js:44997:40
      1    0.0%    0.0%  LazyCompile: *accessKind /mnt/common/github/TypeScript-cph/built/local/tsc.js:19551:24
      1    0.0%    0.0%  LazyCompile: *_loop_32 /mnt/common/github/TypeScript-cph/built/local/tsc.js:92637:33
      1    0.0%    0.0%  LazyCompile: *__spreadArray /mnt/common/github/TypeScript-cph/built/local/tsc.js:2:62
      1    0.0%    0.0%  LazyCompile: *RefTypesSymtabProxy /mnt/common/github/TypeScript-cph/built/local/tsc.js:97470:37
      1    0.0%    0.0%  LazyCompile: *<anonymous> /mnt/common/github/TypeScript-cph/built/local/tsc.js:97191:40
      1    0.0%    0.0%  LazyCompile: *<anonymous> /mnt/common/github/TypeScript-cph/built/local/tsc.js:96860:49
      1    0.0%    0.0%  LazyCompile: *<anonymous> /mnt/common/github/TypeScript-cph/built/local/tsc.js:93683:34
      1    0.0%    0.0%  LazyCompile: *<anonymous> /mnt/common/github/TypeScript-cph/built/local/tsc.js:93566:54
      1    0.0%    0.0%  LazyCompile: *<anonymous> /mnt/common/github/TypeScript-cph/built/local/tsc.js:93155:48
      1    0.0%    0.0%  LazyCompile: *<anonymous> /mnt/common/github/TypeScript-cph/built/local/tsc.js:93150:63
      1    0.0%    0.0%  LazyCompile: *<anonymous> /mnt/common/github/TypeScript-cph/built/local/tsc.js:93150:119
      1    0.0%    0.0%  LazyCompile: *<anonymous> /mnt/common/github/TypeScript-cph/built/local/tsc.js:91562:45
      1    0.0%    0.0%  LazyCompile: *<anonymous> /mnt/common/github/TypeScript-cph/built/local/tsc.js:91555:36
      1    0.0%    0.0%  LazyCompile: *<anonymous> /mnt/common/github/TypeScript-cph/built/local/tsc.js:52290:38
      1    0.0%    0.0%  Function: ^visitNode /mnt/common/github/TypeScript-cph/built/local/tsc.js:30626:23
      1    0.0%    0.0%  Function: ^unwrapNondistributiveConditionalTuple /mnt/common/github/TypeScript-cph/built/local/tsc.js:63044:55
      1    0.0%    0.0%  Function: ^tryExtension /mnt/common/github/TypeScript-cph/built/local/tsc.js:43618:30
      1    0.0%    0.0%  Function: ^tokenToString /mnt/common/github/TypeScript-cph/built/local/tsc.js:10221:27
      1    0.0%    0.0%  Function: ^tokenIsIdentifierOrKeyword /mnt/common/github/TypeScript-cph/built/local/tsc.js:10018:40
      1    0.0%    0.0%  Function: ^stringToFlags node:internal/fs/utils:555:23
      1    0.0%    0.0%  Function: ^step /mnt/common/github/TypeScript-cph/built/local/tsc.js:30:18
      1    0.0%    0.0%  Function: ^someType /mnt/common/github/TypeScript-cph/built/local/tsc.js:70431:26
      1    0.0%    0.0%  Function: ^skipTrivia /mnt/common/github/TypeScript-cph/built/local/tsc.js:10425:24
      1    0.0%    0.0%  Function: ^resolveEntityName /mnt/common/github/TypeScript-cph/built/local/tsc.js:51505:35
      1    0.0%    0.0%  Function: ^resolveBaseTypesOfInterface /mnt/common/github/TypeScript-cph/built/local/tsc.js:57800:45
      1    0.0%    0.0%  Function: ^reducePathComponents /mnt/common/github/TypeScript-cph/built/local/tsc.js:7831:34
      1    0.0%    0.0%  Function: ^propertiesRelatedTo /mnt/common/github/TypeScript-cph/built/local/tsc.js:66971:41
      1    0.0%    0.0%  Function: ^processLoopOuter /mnt/common/github/TypeScript-cph/built/local/tsc.js:92862:30
      1    0.0%    0.0%  Function: ^positionIsSynthesized /mnt/common/github/TypeScript-cph/built/local/tsc.js:20864:35
      1    0.0%    0.0%  Function: ^parseVariableStatement /mnt/common/github/TypeScript-cph/built/local/tsc.js:36523:40
      1    0.0%    0.0%  Function: ^parseVariableDeclarationList /mnt/common/github/TypeScript-cph/built/local/tsc.js:36483:46
      1    0.0%    0.0%  Function: ^parseTypeParameters /mnt/common/github/TypeScript-cph/built/local/tsc.js:33405:37
      1    0.0%    0.0%  Function: ^parseType /mnt/common/github/TypeScript-cph/built/local/tsc.js:34235:27
      1    0.0%    0.0%  Function: ^parseParameterWorker /mnt/common/github/TypeScript-cph/built/local/tsc.js:33446:38
      1    0.0%    0.0%  Function: ^parseParameterOrPropertyTag /mnt/common/github/TypeScript-cph/built/local/tsc.js:37919:53
      1    0.0%    0.0%  Function: ^parseNonArrayType /mnt/common/github/TypeScript-cph/built/local/tsc.js:33912:35
      1    0.0%    0.0%  Function: ^parseLiteralTypeNode /mnt/common/github/TypeScript-cph/built/local/tsc.js:33859:38
      1    0.0%    0.0%  Function: ^parseIntersectionTypeOrHigher /mnt/common/github/TypeScript-cph/built/local/tsc.js:34145:47
      1    0.0%    0.0%  Function: ^parseFunctionOrConstructorTypeToError /mnt/common/github/TypeScript-cph/built/local/tsc.js:34108:55
      1    0.0%    0.0%  Function: ^parseDelimitedList /mnt/common/github/TypeScript-cph/built/local/tsc.js:33014:36
      1    0.0%    0.0%  Function: ^parseDeclaration /mnt/common/github/TypeScript-cph/built/local/tsc.js:36315:34
      1    0.0%    0.0%  Function: ^parseContextualModifier /mnt/common/github/TypeScript-cph/built/local/tsc.js:32416:41
      1    0.0%    0.0%  Function: ^onExit /mnt/common/github/TypeScript-cph/built/local/tsc.js:80412:28
      1    0.0%    0.0%  Function: ^nodeIsExpressionForGrouping /mnt/common/github/TypeScript-cph/built/local/tsc.js:91472:41
      1    0.0%    0.0%  Function: ^nextTokenWithoutCheck /mnt/common/github/TypeScript-cph/built/local/tsc.js:31959:39
      1    0.0%    0.0%  Function: ^mrNarrowTypesInnerAux /mnt/common/github/TypeScript-cph/built/local/tsc.js:96097:39
      1    0.0%    0.0%  Function: ^mrNarrowTypesByBinaryExpression /mnt/common/github/TypeScript-cph/built/local/tsc.js:94992:49
      1    0.0%    0.0%  Function: ^mrNarrowIdentifier /mnt/common/github/TypeScript-cph/built/local/tsc.js:95838:40
      1    0.0%    0.0%  Function: ^mergeToRefTypesType /mnt/common/github/TypeScript-cph/built/local/tsc.js:96869:37
      1    0.0%    0.0%  Function: ^lookupSymbolChainWorker /mnt/common/github/TypeScript-cph/built/local/tsc.js:53930:45
      1    0.0%    0.0%  Function: ^isUnknownType /mnt/common/github/TypeScript-cph/built/local/tsc.js:97205:31
      1    0.0%    0.0%  Function: ^isTypeRelatedTo /mnt/common/github/TypeScript-cph/built/local/tsc.js:65123:33
      1    0.0%    0.0%  Function: ^isObjectOrArrayLiteralType /mnt/common/github/TypeScript-cph/built/local/tsc.js:69642:44
      1    0.0%    0.0%  Function: ^isJSDocTypeLiteral /mnt/common/github/TypeScript-cph/built/local/tsc.js:29461:32
      1    0.0%    0.0%  Function: ^isGenericObjectType /mnt/common/github/TypeScript-cph/built/local/tsc.js:62773:37
      1    0.0%    0.0%  Function: ^isDeclaration /mnt/common/github/TypeScript-cph/built/local/tsc.js:36099:31
      1    0.0%    0.0%  Function: ^instantiateTypeWorker /mnt/common/github/TypeScript-cph/built/local/tsc.js:64166:39
      1    0.0%    0.0%  Function: ^idText /mnt/common/github/TypeScript-cph/built/local/tsc.js:12742:20
      1    0.0%    0.0%  Function: ^hasNonCircularBaseConstraint /mnt/common/github/TypeScript-cph/built/local/tsc.js:59461:46
      1    0.0%    0.0%  Function: ^getUnionType /mnt/common/github/TypeScript-cph/built/local/tsc.js:61801:30
